Age,Hours per day,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Primary streaming service_Apple Music,Primary streaming service_I do not use a streaming service.,Primary streaming service_Other streaming service,Primary streaming service_Pandora,Primary streaming service_Spotify,Primary streaming service_YouTube Music,While working_No,While working_Yes,Instrumentalist_No,Instrumentalist_Yes,Composer_No,Composer_Yes,Fav genre_Classical,Fav genre_Country,Fav genre_EDM,Fav genre_Folk,Fav genre_Gospel,Fav genre_Hip hop,Fav genre_Jazz,Fav genre_K pop,Fav genre_Latin,Fav genre_Lofi,Fav genre_Metal,Fav genre_Pop,Fav genre_R&B,Fav genre_Rap,Fav genre_Rock,Fav genre_Video game music,Exploratory_No,Exploratory_Yes,Foreign languages_No,Foreign languages_Yes,Music effects_Improve,Music effects_No effect,Music effects_Worsen
0.10358905826105169,0.7463272434540749,0.9878873806306336,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1,1.0,1.0,0.8,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.6672312818979788,-0.8795942631794545,-0.5560768418506168,0,3,0,1,1,0,1,0,0,0,1,1,1,0,2,1,0.8,0.5,0.2,0.30000000000000004,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.786397350131975,0.09595864080066312,-1.5551125152208376,3,2,0,2,2,1,3,1,1,1,0,2,2,0,3,0,0.1,0.1,0.2,0.0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,-0.22922566052604276,0.7456969143590649,3,0,1,0,2,3,3,3,2,0,1,3,3,3,2,0,0.9,1.0,1.0,0.30000000000000004,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.6174692850337387,2.6974330514143103,2.3199349451242615,0,0,2,1,0,2,3,1,0,2,0,1,2,1,0,0,0.9,0.4,0.4,0.4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.2389977595874063,-0.22922566052604276,-0.31388637557904814,3,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0.8,0.2,0.4,0.0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1.1313495118064256,-0.8795942631794545,2.0474706705687464,1,0,0,2,0,0,1,0,0,0,3,0,0,0,2,1,0.1,0.1,0.5,0.1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.5815845774358643,2.0470644487608984,0.5035064480874962,0,0,3,2,0,2,0,0,0,2,0,3,3,3,0,0,1.0,0.9,0.9,0.8,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.9241713952843222,0.421142942127369,-2.523874380307112,3,1,1,1,1,1,1,2,1,2,0,2,2,1,1,3,0.30000000000000004,0.0,0.2,0.30000000000000004,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.9241713952843222,-1.0421864138428074,1.502542121457717,3,0,0,1,0,0,1,2,1,0,0,3,0,0,0,3,0.4,0.0,0.4,0.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
-0.4959378729737498,0.421142942127369,1.7144587794453396,1,1,1,1,0,1,1,0,1,2,3,2,1,1,3,2,0.2,0.30000000000000004,0.5,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.4102911685116353,-0.22922566052604276,-0.7074458832703472,3,2,1,2,1,1,3,1,1,0,1,2,2,1,1,1,0.2,0.30000000000000004,0.30000000000000004,0.0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-0.5815845774358643,-0.5544099618527487,-0.011148292739587255,0,3,0,1,1,1,1,0,0,0,2,3,0,2,2,2,0.8,0.4,0.30000000000000004,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.5318225805716242,0.09595864080066312,-2.0697672560479212,3,1,0,1,1,0,2,0,0,1,1,0,0,0,2,2,0.8,0.8,0.9,0.30000000000000004,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
4.043337463518318,0.7463272434540749,-1.4037434738011072,0,2,0,0,0,0,3,0,2,0,0,1,3,0,3,0,0.0,0.1,0.0,0.2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
4.128984167980433,-0.22922566052604276,-3.6137314785291714,2,3,1,2,3,2,2,1,3,0,1,2,3,2,2,0,0.5,0.4,0.0,0.1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
-0.7528779863600933,0.09595864080066312,0.806244530926957,1,1,2,2,1,3,1,2,1,2,1,3,1,1,1,1,0.75,0.5,0.7000000000000001,0.8500000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-0.4959378729737498,-0.22922566052604276,-1.5248387069368916,1,0,2,0,0,2,1,0,0,1,0,2,1,3,2,2,0.30000000000000004,0.30000000000000004,0.0,0.0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
-0.7528779863600933,-0.5544099618527487,0.9576135723466875,3,1,0,1,0,1,1,0,0,1,0,3,0,0,1,1,0.7000000000000001,0.5,0.30000000000000004,0.1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1.2169962162685402,-0.8795942631794545,-1.0404577743937542,0,1,1,2,0,3,1,1,1,2,2,3,2,3,3,0,0.6000000000000001,0.4,0.1,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.8385246908222078,0.7463272434540749,-0.4047078004308864,2,0,1,2,0,1,2,3,2,2,1,3,2,1,3,0,0.8,0.8,0.7000000000000001,1.0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.9241713952843222,1.7218801474341927,0.5035064480874962,3,1,1,1,1,2,1,3,1,2,1,3,3,3,1,1,1.0,0.8,0.9,0.5,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
-0.3246444640495208,-0.8795942631794545,0.3521374066677658,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0.0,0.2,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1.1313495118064256,-0.8795942631794545,0.04939932382830492,1,0,0,0,0,1,2,1,1,0,1,2,1,1,1,3,0.5,0.5,0.7000000000000001,0.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
-0.1533510551252918,-1.0421864138428074,-0.4047078004308864,2,2,1,1,1,3,1,3,1,2,1,2,2,3,1,2,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.5,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.7528779863600933,-0.8795942631794545,0.5035064480874962,0,0,3,0,0,2,1,0,0,2,2,1,1,1,2,2,0.7000000000000001,0.4,0.6000000000000001,0.30000000000000004,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
-1.0098180997464368,0.7463272434540749,-0.3441601838629942,0,0,0,0,0,3,0,1,0,1,0,1,0,3,0,0,0.4,0.0,0.0,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
-0.7528779863600933,0.09595864080066312,-0.8285411164061316,1,2,2,2,0,2,1,2,0,3,3,3,0,0,3,2,0.30000000000000004,0.0,0.6000000000000001,0.9,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.3246444640495208,0.09595864080066312,0.9576135723466875,0,0,3,0,0,0,0,0,0,1,2,0,0,0,3,3,1.0,0.6000000000000001,0.8,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.6672312818979788,-0.7170021125161016,1.532815929741663,3,1,0,1,0,0,2,0,0,2,0,3,1,0,0,0,0.7000000000000001,0.5,0.1,0.2,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.0677043506631773,-0.5544099618527487,-0.9193625412579698,1,2,0,3,0,2,2,0,1,2,0,1,1,2,3,0,0.7000000000000001,0.7000000000000001,0.0,0.4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
-0.9241713952843222,-0.5544099618527487,-1.3734696655171612,1,0,0,2,0,2,0,1,3,1,1,3,2,2,1,0,0.6000000000000001,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.2389977595874063,-0.22922566052604276,1.532815929741663,1,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.9,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.4102911685116353,0.09595864080066312,-0.10196971759142551,1,0,2,0,0,1,0,3,1,1,2,3,1,1,3,1,0.5,0.7000000000000001,0.7000000000000001,0.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
-0.1533510551252918,-0.5544099618527487,-1.4642910903689994,2,1,1,2,0,3,2,0,0,0,0,3,3,3,2,2,0.7000000000000001,0.6000000000000001,0.4,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
3.1012237144350587,-0.5544099618527487,-0.8890887329740238,0,0,0,1,0,0,0,1,0,0,2,2,1,0,2,0,0.2,0.2,0.2,0.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.0677043506631773,0.7463272434540749,1.7144587794453396,2,0,2,3,0,0,0,1,0,1,2,1,0,0,3,3,0.9,0.5,0.0,0.7000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
0.7887626939579677,-1.2047785645061604,-0.25333875901115593,1,1,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0.30000000000000004,0.7000000000000001,0.8,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2.0734632608896852,-0.8795942631794545,0.14022074868014317,2,0,0,0,0,3,1,0,0,3,0,3,3,3,2,0,0.4,0.5,0.9,0.1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0.7031159894958532,0.09595864080066312,-0.3441601838629942,1,2,1,1,1,1,1,0,0,3,1,2,1,1,3,3,0.1,0.0,0.7000000000000001,0.0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.2389977595874063,-0.5544099618527487,0.5035064480874962,0,0,1,0,0,0,0,0,0,0,3,1,1,0,3,3,0.30000000000000004,0.2,0.0,0.2,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
1.1313495118064256,-0.22922566052604276,0.5943278729393344,1,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0.1,0.6000000000000001,0.1,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-0.1533510551252918,0.09595864080066312,-1.5551125152208376,1,1,0,1,0,3,1,0,0,2,1,3,2,2,2,1,0.8,1.0,0.4,0.0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0.7887626939579677,-0.5544099618527487,-0.7074458832703472,1,1,1,0,0,2,1,1,0,1,1,0,0,2,1,3,0.8,1.0,1.0,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
1.3026429207306547,-0.22922566052604276,-0.10196971759142551,0,0,0,0,0,0,2,0,2,0,3,1,1,0,2,0,0.30000000000000004,0.0,0.8,0.1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
-0.7528779863600933,2.0470644487608984,-0.5560768418506168,1,3,0,3,1,1,2,0,0,0,3,2,1,1,3,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.1533510551252918,2.0470644487608984,-0.1322435258753716,1,0,2,2,0,1,0,2,0,2,1,2,0,1,2,3,0.8,0.8,0.5,0.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
-0.2389977595874063,0.09595864080066312,0.412685023235658,1,2,3,3,0,2,2,0,1,2,3,3,2,2,3,2,0.8,0.7000000000000001,0.6000000000000001,0.2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1.3882896251927692,-0.22922566052604276,1.6539111628774474,3,1,0,1,0,0,0,2,0,0,3,1,0,1,2,3,0.6000000000000001,0.5,0.4,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
3.272517123359288,-0.5544099618527487,0.2915897900998736,3,2,1,3,0,1,2,0,1,0,0,0,1,0,3,0,0.5,0.4,0.6000000000000001,0.2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
0.2748824671852807,-0.8795942631794545,-1.5551125152208376,1,1,0,1,0,1,0,0,0,2,1,2,0,1,2,0,0.30000000000000004,0.1,0.0,0.2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
2.844283601048715,-0.8795942631794545,0.2915897900998736,1,2,1,2,2,2,2,0,1,1,2,1,2,2,2,0,0.5,0.6000000000000001,0.30000000000000004,0.1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
2.844283601048715,-0.8795942631794545,-1.312922048949269,2,1,0,1,2,1,2,1,1,0,0,1,0,0,0,0,0.0,0.0,0.2,0.1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
3.615103941207746,0.09595864080066312,0.6851492977911727,0,2,0,0,0,0,2,0,0,0,1,0,1,0,3,0,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.4,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
3.8720440545940895,-0.5544099618527487,-1.0707315826777002,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.5,0.6000000000000001,0.1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3.015577009972944,-0.5544099618527487,0.2613159818159275,2,2,0,2,1,0,1,0,1,0,1,2,2,1,3,1,0.4,0.4,0.2,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-0.8385246908222078,-0.5544099618527487,-0.6468982667024551,1,1,2,0,2,1,2,2,0,0,0,3,2,0,2,3,0.9,0.8,1.0,0.9,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.5815845774358643,0.7463272434540749,-0.979910157825862,3,1,3,1,2,3,2,0,2,3,2,3,3,3,2,3,0.5,0.5,0.7000000000000001,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2.844283601048715,-0.22922566052604276,0.10994694039619708,2,0,2,1,2,3,3,0,2,3,0,1,3,2,2,0,0.4,0.6000000000000001,0.8,0.1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.2748824671852807,-0.8795942631794545,-1.2523744323813768,2,1,1,1,1,2,2,1,2,3,1,2,2,1,2,2,0.4,0.8,0.5,0.0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.2389977595874063,0.09595864080066312,0.5337802563714423,1,1,0,2,0,1,2,0,0,3,1,2,1,1,3,0,0.9,1.0,0.6000000000000001,0.7000000000000001,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
2.0734632608896852,-1.0421864138428074,-0.28361256729510204,3,2,1,2,3,2,2,1,1,0,1,2,2,2,1,1,0.30000000000000004,0.2,0.2,0.2,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-0.4102911685116353,1.3966958461074868,0.7456969143590649,0,1,1,2,0,0,1,0,0,1,2,1,2,0,3,2,0.6000000000000001,0.2,0.2,0.1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
2.587343487662372,3.672985955394428,0.9878873806306336,1,0,0,3,0,0,2,0,1,0,0,1,0,0,3,0,0.2,0.0,0.30000000000000004,0.0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
1.9878165564275707,-0.7170021125161016,1.86582782086507,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,1,1.0,0.8,0.0,0.4,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
-0.9241713952843222,-0.5544099618527487,-0.28361256729510204,2,0,1,0,0,2,2,3,0,2,0,1,1,1,0,1,0.4,0.4,0.2,0.2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.5815845774358643,-0.22922566052604276,-0.10196971759142551,2,0,2,1,0,3,2,3,3,2,1,3,3,3,2,2,0.7000000000000001,0.8,0.6000000000000001,0.2,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
0.0179423537989372,-0.8795942631794545,-1.312922048949269,3,1,1,1,0,2,2,0,0,1,3,3,1,2,2,2,0.7000000000000001,0.6000000000000001,0.5,0.5,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-0.5815845774358643,-0.8795942631794545,-0.22306495072720986,1,1,2,2,0,1,2,0,0,0,2,0,1,2,2,3,0.4,0.5,0.7000000000000001,0.0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
-0.4959378729737498,0.421142942127369,-0.7377196915542933,1,3,2,1,1,3,0,1,3,0,1,2,2,3,1,2,1.0,0.7000000000000001,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
4.214630872442547,-0.8795942631794545,0.17049455696408927,1,3,0,2,2,0,1,0,2,0,0,3,2,0,2,0,0.4,0.2,0.1,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
0.9600561028821967,-0.8795942631794545,0.23104217353198142,2,0,0,0,0,3,0,0,0,0,0,3,2,2,2,0,0.7000000000000001,0.6000000000000001,0.2,0.30000000000000004,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
-0.9241713952843222,1.0715115447807808,-0.8588149246900777,0,0,0,0,0,2,0,0,0,3,0,3,0,2,0,1,0.30000000000000004,0.2,0.8,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.4102911685116353,-0.22922566052604276,-1.312922048949269,3,1,1,2,0,3,2,0,2,1,1,2,2,3,3,1,1.0,0.7000000000000001,0.4,0.30000000000000004,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
-0.8385246908222078,-0.22922566052604276,2.441030178260046,1,0,1,0,0,3,2,3,0,0,0,1,2,3,2,3,0.4,0.0,0.0,0.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.4959378729737498,1.0715115447807808,0.14022074868014317,2,1,0,1,0,0,2,0,0,0,1,0,0,0,3,2,0.7000000000000001,0.7000000000000001,0.0,0.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
0.3605291716473952,1.3966958461074868,0.5035064480874962,1,2,3,2,0,2,1,0,0,1,2,0,0,3,3,3,0.6000000000000001,0.7000000000000001,0.4,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.0677043506631773,-0.5544099618527487,1.0787088054824718,0,1,3,2,3,0,0,0,0,1,3,1,0,0,2,1,0.7000000000000001,0.6000000000000001,0.2,0.7000000000000001,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
-0.5815845774358643,-0.5544099618527487,-0.5863506501345629,1,1,1,1,1,3,1,1,2,1,2,3,3,3,3,0,0.6000000000000001,0.5,0.8,0.0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
-0.3246444640495208,-0.5544099618527487,-0.7982673081221855,2,0,0,2,0,1,1,1,0,1,0,3,1,1,3,1,1.0,1.0,0.2,0.30000000000000004,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
-0.4959378729737498,-0.5544099618527487,-1.312922048949269,1,0,1,0,0,2,2,3,0,2,0,2,3,1,2,2,0.7000000000000001,0.6000000000000001,0.5,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0.0179423537989372,0.09595864080066312,0.32186359838381967,2,0,0,1,1,0,0,1,3,0,0,3,2,0,0,3,0.30000000000000004,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0.1892357627231662,0.09595864080066312,0.3521374066677658,1,0,0,0,0,2,1,2,0,2,0,1,0,3,1,1,0.7000000000000001,0.6000000000000001,0.6000000000000001,0.5,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
3.015577009972944,-0.8795942631794545,0.17049455696408927,2,1,0,2,0,0,2,0,0,0,0,1,1,0,2,0,0.30000000000000004,0.2,0.5,0.0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
1.559583034116998,-0.8795942631794545,-0.4047078004308864,0,3,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0.5,0.1,0.1,0.1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2.2447566698139143,0.421142942127369,1.7144587794453396,2,1,0,2,0,0,1,0,0,0,2,1,1,0,3,1,0.1,0.2,0.1,0.0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
3.272517123359288,1.3966958461074868,-1.6156601317887298,2,2,1,1,0,0,1,0,1,1,0,2,1,0,2,0,0.2,0.1,0.2,0.2,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
-0.0677043506631773,-0.8795942631794545,-0.616624458418509,2,0,3,3,1,2,2,1,1,3,1,2,1,2,3,3,1.0,1.0,0.7000000000000001,0.8,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
